latitude,longitude,nom_commune_complet,nom_departement,nom_region
49.3639288185,3.06265363799,Hautefontaine,Oise,Hauts-de-France
49.5238037939,1.77954561999,Hécourt,Oise,Hauts-de-France
49.3330867142,2.26963680088,Heilles,Oise,Hauts-de-France
49.471836742,2.67275797723,Hémévillers,Oise,Hauts-de-France
49.2100313417,2.05597443118,Hénonville,Oise,Hauts-de-France
49.4834141754,2.00297914207,Herchies,Oise,Hauts-de-France
49.598162118,2.422095572,La Hérelle,Oise,Hauts-de-France
49.586663908,1.76354974469,Héricourt-sur-Thérain,Oise,Hauts-de-France
49.3590736605,2.25601407563,Hermes,Oise,Hauts-de-France
49.631830901,2.04103130989,Hétomesnil,Oise,Hauts-de-France
49.4723304928,1.91021767615,Hodenc-en-Bray,Oise,Hauts-de-France
49.3361613976,2.14176639228,Hodenc-l'Évêque,Oise,Hauts-de-France
49.344933293,2.30785725358,Hondainville,Oise,Hauts-de-France
49.3375370465,2.64802307732,Houdancourt,Oise,Hauts-de-France
49.3541163748,1.9482489871,La Houssoye,Oise,Hauts-de-France
49.2003314845,3.01881111858,Ivors,Oise,Hauts-de-France
49.2320779777,2.02966880034,Ivry-le-Temple,Oise,Hauts-de-France
49.3021818872,1.87348567207,Jaméricourt,Oise,Hauts-de-France
49.4539462268,2.85882891775,Janville,Oise,Hauts-de-France
49.3881283326,3.0594833004,Jaulzy,Oise,Hauts-de-France
49.395906847,2.76678762351,Jaux,Oise,Hauts-de-France
49.3993843188,2.73435995446,Jonquières,Oise,Hauts-de-France
49.3223267421,1.96068066064,Jouy-sous-Thelle,Oise,Hauts-de-France
49.5239940947,2.09077115313,Juvignies,Oise,Hauts-de-France
49.57515956,2.76304639278,Laberlière,Oise,Hauts-de-France
49.287058167,2.15238634007,Laboissière-en-Thelle,Oise,Hauts-de-France
49.3540781627,1.89832023675,Labosse,Oise,Hauts-de-France
49.3527272314,2.50769568365,Labruyère,Oise,Hauts-de-France
49.4470304298,1.92181255596,Lachapelle-aux-Pots,Oise,Hauts-de-France
49.2687137764,2.23612056531,Lachapelle-Saint-Pierre,Oise,Hauts-de-France
49.5415853366,1.87591010386,Lachapelle-sous-Gerberoy,Oise,Hauts-de-France
49.562241218,2.17627773976,Lachaussée-du-Bois-d'Écu,Oise,Hauts-de-France
49.434368037,2.74685318222,Lachelle,Oise,Hauts-de-France
49.3550551807,2.79513678008,Lacroix-Saint-Ouen,Oise,Hauts-de-France
49.4944510627,2.21159932191,Lafraye,Oise,Hauts-de-France
49.6104257346,2.91470679251,Lagny,Oise,Hauts-de-France
49.0781168522,2.7487989483,Lagny-le-Sec,Oise,Hauts-de-France
49.2973604415,2.43493025435,Laigneville,Oise,Hauts-de-France
49.3890398972,1.78480094952,Lalande-en-Son,Oise,Hauts-de-France
49.387187443,1.87215742547,Lalandelle,Oise,Hauts-de-France
49.4300920723,2.46503272341,Lamécourt,Oise,Hauts-de-France
49.1602771773,2.41972419406,Lamorlaye,Oise,Hauts-de-France
49.7087683015,1.73577281734,Lannoy-Cuillère,Oise,Hauts-de-France
49.5711545725,2.96064290936,Larbroye,Oise,Hauts-de-France
49.5999941571,2.84362090335,Lassigny,Oise,Hauts-de-France
49.5367201607,2.67457954002,Lataule,Oise,Hauts-de-France
49.2410615022,1.80857359539,Lattainville,Oise,Hauts-de-France
49.6799986377,2.10079870289,Lavacquerie,Oise,Hauts-de-France
49.6863142025,2.01097764056,Laverrière,Oise,Hauts-de-France
49.4299134204,2.20087165324,Laversines,Oise,Hauts-de-France
49.1905049391,1.9341708115,Lavilletertre,Oise,Hauts-de-France
49.4986729429,2.53214211935,Léglantiers,Oise,Hauts-de-France
49.1970697917,2.91542960657,Lévignen,Oise,Hauts-de-France
49.4882885044,1.93093330345,Lhéraule,Oise,Hauts-de-France
49.3300766734,2.46523634953,Liancourt,Oise,Hauts-de-France
49.2330864401,1.90635269506,Liancourt-Saint-Pierre,Oise,Hauts-de-France
49.6880319126,2.98026221191,Libermont,Oise,Hauts-de-France
49.1973720919,1.89089983426,Lierville,Oise,Hauts-de-France
49.4742826717,2.48980639031,Lieuvillers,Oise,Hauts-de-France
49.6046293138,2.03925521235,Lihus,Oise,Hauts-de-France
49.4262725966,2.32354551734,Litz,Oise,Hauts-de-France
49.2574394193,1.91981496985,Loconville,Oise,Hauts-de-France
49.4667196986,2.85423661921,Longueil-Annel,Oise,Hauts-de-France
49.3400219614,2.71142471159,Longueil-Sainte-Marie,Oise,Hauts-de-France
49.2546108551,2.10422012576,Lormaison,Oise,Hauts-de-France
49.593084675,1.8304724622,Loueuse,Oise,Hauts-de-France
49.5519072556,2.11494855936,Luchy,Oise,Hauts-de-France
49.5099441905,2.875553005,Machemont,Oise,Hauts-de-France
49.548179093,2.51320633248,Maignelay-Montigny,Oise,Hauts-de-France
49.4147776174,2.522051381,Maimbeville,Oise,Hauts-de-France
49.5154384614,2.12121694853,Maisoncelle-Saint-Pierre,Oise,Hauts-de-France
49.5897435077,2.21897451499,Maisoncelle-Tuilerie,Oise,Hauts-de-France
49.5033268018,2.82457764723,Marest-sur-Matz,Oise,Hauts-de-France
49.5492395195,2.79727471102,Mareuil-la-Motte,Oise,Hauts-de-France
49.1392151665,3.07327554548,Mareuil-sur-Ourcq,Oise,Hauts-de-France
49.6724443709,2.86865853956,Margny-aux-Cerises,Oise,Hauts-de-France
49.4329968709,2.8054861143,Margny-lès-Compiègne,Oise,Hauts-de-France
49.5293175273,2.77915218245,Margny-sur-Matz,Oise,Hauts-de-France
49.1636748962,3.10850778789,Marolles,Oise,Hauts-de-France
49.5158815481,2.7484137141,Marquéglise,Oise,Hauts-de-France
49.5753195852,1.95765019879,Marseille-en-Beauvaisis,Oise,Hauts-de-France
49.5301768343,1.90447241773,Martincourt,Oise,Hauts-de-France
49.6325787646,3.07814267123,Maucourt,Oise,Hauts-de-France
49.5440319929,2.16545655463,Maulers,Oise,Hauts-de-France
49.2519110578,2.36711680855,Maysel,Oise,Hauts-de-France
49.489344184,2.85004584455,Mélicocq,Oise,Hauts-de-France
49.2782636292,2.37545666755,Mello,Oise,Hauts-de-France
49.5212028828,2.60416999172,Ménévillers,Oise,Hauts-de-France
49.2453722483,2.13541107599,Méru,Oise,Hauts-de-France
49.5442353409,2.6306106736,Méry-la-Bataille,Oise,Hauts-de-France
49.6678346082,2.0642050499,Le Mesnil-Conteville,Oise,Hauts-de-France
49.1755288467,2.28195991466,Le Mesnil-en-Thelle,Oise,Hauts-de-France
49.6259590704,2.41044983882,Le Mesnil-Saint-Firmin,Oise,Hauts-de-France
49.4823695987,2.34912415685,Le Mesnil-sur-Bulles,Oise,Hauts-de-France
49.3057295939,1.99122891939,Le Mesnil-Théribus,Oise,Hauts-de-France
49.3675243058,2.74517943461,Le Meux,Oise,Hauts-de-France
49.5090452996,2.01406401611,Milly-sur-Thérain,Oise,Hauts-de-France
49.3126555491,2.47328622083,Mogneville,Oise,Hauts-de-France
49.6713332232,1.81534943912,Moliens,Oise,Hauts-de-France
49.3269208712,2.56630699286,Monceaux,Oise,Hauts-de-France
49.6524929678,1.78839949291,Monceaux-l'Abbaye,Oise,Hauts-de-France
49.4768018948,2.73831899509,Monchy-Humières,Oise,Hauts-de-France
49.2968280054,2.46847273697,Monchy-Saint-Éloi,Oise,Hauts-de-France
49.6007632459,3.10933333116,Mondescourt,Oise,Hauts-de-France
49.2123743231,1.97064890593,Monneville,Oise,Hauts-de-France
49.1937559871,1.7963074166,Montagny-en-Vexin,Oise,Hauts-de-France
49.1299636301,2.74708435457,Montagny-Sainte-Félicité,Oise,Hauts-de-France
49.2632645948,2.43135724334,Montataire,Oise,Hauts-de-France
49.2139185636,2.70932676856,Montépilloy,Oise,Hauts-de-France
49.5386638914,2.58385170113,Montgérain,Oise,Hauts-de-France
49.5038812733,2.56965274789,Montiers,Oise,Hauts-de-France
49.2167501643,1.79301456897,Montjavoult,Oise,Hauts-de-France
49.1904259616,2.6339267851,Mont-l'Évêque,Oise,Hauts-de-France
49.1557531066,2.70658027708,Montlognon,Oise,Hauts-de-France
49.4818105198,2.9149211513,Montmacq,Oise,Hauts-de-France
49.4662692846,2.69750550928,Montmartin,Oise,Hauts-de-France
49.5123717764,2.27407884393,Montreuil-sur-Brêche,Oise,Hauts-de-France
49.3813378813,2.19419096108,Montreuil-sur-Thérain,Oise,Hauts-de-France
49.2187416558,2.0008608865,Monts,Oise,Hauts-de-France
49.4492939211,2.01420488112,Le Mont-Saint-Adrien,Oise,Hauts-de-France
49.1948903601,2.30542739268,Morangles,Oise,Hauts-de-France
49.3104709662,2.93003968872,Morienval,Oise,Hauts-de-France
49.5687824764,3.041877271,Morlincourt,Oise,Hauts-de-France
49.1222609821,2.60876023484,Mortefontaine,Oise,Hauts-de-France
49.2651041736,2.18912997448,Mortefontaine-en-Thelle,Oise,Hauts-de-France
49.568875217,2.6728130469,Mortemer,Oise,Hauts-de-France
49.5843809513,1.87218404343,Morvillers,Oise,Hauts-de-France
49.5944185573,2.39746582957,Mory-Montcrux,Oise,Hauts-de-France
49.3245030423,2.24609957487,Mouchy-le-Châtel,Oise,Hauts-de-France
49.4655313245,3.0666237868,Moulin-sous-Touvent,Oise,Hauts-de-France
49.3172920199,2.29984372967,Mouy,Oise,Hauts-de-France
49.486855889,2.63341728898,Moyenneville,Oise,Hauts-de-France
49.4071700438,2.64288403755,Moyvillers,Oise,Hauts-de-France
49.5330704904,2.13567268039,Muidorge,Oise,Hauts-de-France
49.6485015114,3.00199557071,Muirancourt,Oise,Hauts-de-France
49.62273366,1.7873657958,Mureaumont,Oise,Hauts-de-France
49.4918764493,3.09066471681,Nampcel,Oise,Hauts-de-France
49.1369195797,2.81079341188,Nanteuil-le-Haudouin,Oise,Hauts-de-France
49.271310066,2.77130714289,Néry,Oise,Hauts-de-France
49.1155773029,3.05195614829,Neufchelles,Oise,Hauts-de-France
49.5092235216,2.65370398093,Neufvy-sur-Aronde,Oise,Hauts-de-France
49.2285502167,2.27982147453,Neuilly-en-Thelle,Oise,Hauts-de-France
49.3496103814,2.40083374421,Neuilly-sous-Clermont,Oise,Hauts-de-France
49.2027066455,2.01455667374,Neuville-Bosc,Oise,Hauts-de-France
49.3177690805,2.10113160319,La Neuville-d'Aumont,Oise,Hauts-de-France
49.3865132805,2.32682912406,La Neuville-en-Hez,Oise,Hauts-de-France
49.3324514539,2.04442768207,La Neuville-Garnier,Oise,Hauts-de-France
49.4793462594,2.58212809207,La Neuville-Roy,Oise,Hauts-de-France
49.5318909884,2.19557228619,La Neuville-Saint-Pierre,Oise,Hauts-de-France
49.5689583194,2.0136506967,La Neuville-sur-Oudeuil,Oise,Hauts-de-France
49.5514944714,2.74513879891,La Neuville-sur-Ressons,Oise,Hauts-de-France
49.4890118867,1.96688277958,La Neuville-Vault,Oise,Hauts-de-France
49.4506700371,2.16728626603,Nivillers,Oise,Hauts-de-France
49.3185654473,2.19363262342,Noailles,Oise,Hauts-de-France
49.2761508066,2.46417183632,Nogent-sur-Oise,Oise,Hauts-de-France
49.3828586322,2.48747358426,Nointel,Oise,Hauts-de-France
49.5477774289,2.21412764409,Noirémont,Oise,Hauts-de-France
49.4429608366,2.51040723734,Noroy,Oise,Hauts-de-France
49.5007862004,2.36368956147,Nourard-le-Franc,Oise,Hauts-de-France
49.269638659,2.21663678041,Novillers,Oise,Hauts-de-France
49.548098011,2.26637360937,Noyers-Saint-Martin,Oise,Hauts-de-France
49.5774343318,3.00799806171,Noyon,Oise,Hauts-de-France
49.6969048837,2.03849887777,Offoy,Oise,Hauts-de-France
49.0992468739,2.82917802889,Ognes,Oise,Hauts-de-France
49.6882744078,2.9140817077,Ognolles,Oise,Hauts-de-France
49.2392172647,2.64450386461,Ognon,Oise,Hauts-de-France
49.6166743846,1.83402395723,Omécourt,Oise,Hauts-de-France
49.4170822922,1.91904543496,Ons-en-Bray,Oise,Hauts-de-France
49.1960845952,2.95791288835,Ormoy-le-Davien,Oise,Hauts-de-France
49.1972207576,2.84690572589,Ormoy-Villers,Oise,Hauts-de-France
49.4964951058,2.18031432031,Oroër,Oise,Hauts-de-France
49.3071238607,2.85809275109,Orrouy,Oise,Hauts-de-France
49.140934755,2.50855732387,Orry-la-Ville,Oise,Hauts-de-France
49.5744800615,2.71031705668,Orvillers-Sorel,Oise,Hauts-de-France
49.5491561309,2.02722725517,Oudeuil,Oise,Hauts-de-France
49.6022006095,2.17775833249,Oursel-Maison,Oise,Hauts-de-France
49.6651337935,2.3206181648,Paillart,Oise,Hauts-de-France
49.2000876864,1.74905447896,Parnes,Oise,Hauts-de-France
49.5562386806,2.96570215096,Passel,Oise,Hauts-de-France
49.1656749464,2.84320631548,Péroy-les-Gombries,Oise,Hauts-de-France
49.4736179476,1.97936624141,Pierrefitte-en-Beauvaisis,Oise,Hauts-de-France
49.348002803,2.96575966362,Pierrefonds,Oise,Hauts-de-France
49.5123733256,2.95178055109,Pimprez,Oise,Hauts-de-France
49.5378600786,2.05641774458,Pisseleu,Oise,Hauts-de-France
49.1113621574,2.57767746026,Plailly,Oise,Hauts-de-France
49.5340616359,2.45773884627,Plainval,Oise,Hauts-de-France
49.6129358636,2.44994653858,Plainville,Oise,Hauts-de-France
49.4924154529,2.31813572468,Le Plessier-sur-Bulles,Oise,Hauts-de-France
49.5081515622,2.4596143307,Le Plessier-sur-Saint-Just,Oise,Hauts-de-France
49.5715853896,2.82849127947,Plessis-de-Roye,Oise,Hauts-de-France
49.0985806649,2.75896019527,Le Plessis-Belleville,Oise,Hauts-de-France
49.4622196223,2.9084704643,Le Plessis-Brion,Oise,Hauts-de-France
49.6838619137,3.06584033346,Le Plessis-Patte-d'Oie,Oise,Hauts-de-France
49.5863727907,2.58183714891,Le Ployron,Oise,Hauts-de-France
49.3480922542,2.18400439052,Ponchon,Oise,Hauts-de-France
49.1652249379,2.55752249629,Pontarmé,Oise,Hauts-de-France
49.5627550625,2.98667327051,Pont-l'Évêque,Oise,Hauts-de-France
49.5434848302,3.04751072551,Pontoise-lès-Noyon,Oise,Hauts-de-France
49.3004968016,2.64847829127,Pontpoint,Oise,Hauts-de-France
49.3049711726,2.60798085563,Pont-Sainte-Maxence,Oise,Hauts-de-France
49.3365218243,1.92395971009,Porcheux,Oise,Hauts-de-France
49.5968822317,2.95464137145,Porquéricourt,Oise,Hauts-de-France
49.2756110754,2.03153859002,Pouilly,Oise,Hauts-de-France
49.2033673942,2.36214384754,Précy-sur-Oise,Oise,Hauts-de-France
49.6174288468,1.99964588625,Prévillers,Oise,Hauts-de-France
49.4684053367,2.53983717529,Pronleroy,Oise,Hauts-de-France
49.4107616918,1.77846343904,Puiseux-en-Bray,Oise,Hauts-de-France
49.2180286454,2.23133735339,Puiseux-le-Hauberger,Oise,Hauts-de-France
49.5836339442,2.19003543051,Puits-la-Vallée,Oise,Hauts-de-France
49.6320835228,3.05496542232,Quesmy,Oise,Hauts-de-France
49.5099695752,2.31447331085,Le Quesnel-Aubry,Oise,Hauts-de-France
49.7455416962,1.76896943429,Quincampoix-Fleuzy,Oise,Hauts-de-France
49.5472914802,2.41866842622,Quinquempoix,Oise,Hauts-de-France
49.4070517504,1.99835502155,Rainvillers,Oise,Hauts-de-France
49.3338498991,2.43555395564,Rantigny,Oise,Hauts-de-France
49.263440205,2.71969043321,Raray,Oise,Hauts-de-France
49.5143827967,2.49905019788,Ravenel,Oise,Hauts-de-France
49.0912758357,2.92362494577,Réez-Fosse-Martin,Oise,Hauts-de-France
49.240746359,1.85701777759,Reilly,Oise,Hauts-de-France
49.4300556144,2.49241906873,Rémécourt,Oise,Hauts-de-France
49.4481992219,2.29023906853,Rémérangles,Oise,Hauts-de-France
49.4346894863,2.70312726692,Remy,Oise,Hauts-de-France
49.2955871011,2.0863202618,Ressons-l'Abbaye,Oise,Hauts-de-France
49.5337304815,2.73255438737,Ressons-sur-Matz,Oise,Hauts-de-France
49.4289952434,2.94460226209,Rethondes,Oise,Hauts-de-France
49.5218600846,2.226027175,Reuil-sur-Brêche,Oise,Hauts-de-France
49.3044719658,2.69787230375,Rhuis,Oise,Hauts-de-France
49.5224343786,2.91876179627,Ribécourt-Dreslincourt,Oise,Hauts-de-France
49.5224343786,2.91876179627,Ribécourt-Dreslincourt,Oise,Hauts-de-France
49.5606808344,2.75829251841,Ricquebourg,Oise,Hauts-de-France
49.3000073439,2.51252938174,Rieux,Oise,Hauts-de-France
49.3462815732,2.73842909155,Rivecourt,Oise,Hauts-de-France
49.2911584185,2.68497553909,Roberval,Oise,Hauts-de-France
49.4041536099,2.1887872346,Rochy-Condé,Oise,Hauts-de-France
49.2596362011,2.81990784544,Rocquemont,Oise,Hauts-de-France
49.6482426702,2.410098489,Rocquencourt,Oise,Hauts-de-France
49.712188183,1.80039781774,Romescamps,Oise,Hauts-de-France
49.186539903,2.781014217,Rosières,Oise,Hauts-de-France
49.3392916564,2.50928278389,Rosoy,Oise,Hauts-de-France
49.0955522989,2.98960846382,Rosoy-en-Multien,Oise,Hauts-de-France
49.5850016727,2.08836287061,Rotangy,Oise,Hauts-de-France
49.5981184511,1.98978913272,Rothois,Oise,Hauts-de-France
49.2984297084,2.39261860558,Rousseloy,Oise,Hauts-de-France
49.2101065424,2.88059214006,Rouville,Oise,Hauts-de-France
49.4557611545,2.62988775379,Rouvillers,Oise,Hauts-de-France
49.1065269014,3.02241048345,Rouvres-en-Multien,Oise,Hauts-de-France
49.6509731175,2.3591696972,Rouvroy-les-Merles,Oise,Hauts-de-France
49.6124825658,2.52773304536,Royaucourt,Oise,Hauts-de-France
49.5802763443,1.91999157455,Roy-Boissy,Oise,Hauts-de-France
49.5936160984,2.7709194212,Roye-sur-Matz,Oise,Hauts-de-France
49.414002576,2.29121659235,La Rue-Saint-Pierre,Oise,Hauts-de-France
49.2390399273,2.7248899775,Rully,Oise,Hauts-de-France
49.249762849,2.95637817553,Russy-Bémont,Oise,Hauts-de-France
49.3567536222,2.55499209997,Sacy-le-Grand,Oise,Hauts-de-France
49.3698949265,2.62778300608,Sacy-le-Petit,Oise,Hauts-de-France
49.5784892479,2.46396837971,Sains-Morainvillers,Oise,Hauts-de-France
49.5820586693,2.30062161495,Saint-André-Farivillers,Oise,Hauts-de-France
49.636114034,1.80591000401,Saint-Arnoult,Oise,Hauts-de-France
49.4256177121,1.88925202038,Saint-Aubin-en-Bray,Oise,Hauts-de-France
49.4256177121,1.88925202038,Saint-Aubin-en-Bray,Oise,Hauts-de-France
49.4123694145,2.49005189932,Saint-Aubin-sous-Erquery,Oise,Hauts-de-France
49.4447949689,2.9848806612,Saint-Crépin-aux-Bois,Oise,Hauts-de-France
49.2592528645,2.06773136457,Saint-Crépin-Ibouvillers,Oise,Hauts-de-France
49.2592528645,2.06773136457,Saint-Crépin-Ibouvillers,Oise,Hauts-de-France
49.6064297043,1.86417879893,Saint-Deniscourt,Oise,Hauts-de-France
49.3604965921,3.0112130917,Saint-Étienne-Roilaye,Oise,Hauts-de-France
49.5752040683,2.25015619286,Sainte-Eusoye,Oise,Hauts-de-France
49.3548770591,2.28412904405,Saint-Félix,Oise,Hauts-de-France
49.2889931714,2.19808421262,Sainte-Geneviève,Oise,Hauts-de-France
49.4423808139,1.971867466,Saint-Germain-la-Poterie,Oise,Hauts-de-France
49.441635095,1.7819147282,Saint-Germer-de-Fly,Oise,Hauts-de-France
49.3020445014,2.76780194989,Saintines,Oise,Hauts-de-France
49.3501826789,2.88709409437,Saint-Jean-aux-Bois,Oise,Hauts-de-France
49.5112063236,2.41780624403,Saint-Just-en-Chaussée,Oise,Hauts-de-France
49.4782276386,2.95219747326,Saint-Léger-aux-Bois,Oise,Hauts-de-France
49.3882002284,2.02635842771,Saint-Léger-en-Bray,Oise,Hauts-de-France
49.2286214126,2.40910625002,Saint-Leu-d'Esserent,Oise,Hauts-de-France
49.5250033186,2.56003918662,Saint-Martin-aux-Bois,Oise,Hauts-de-France
49.3957799829,2.05937901861,Saint-Martin-le-Nœud,Oise,Hauts-de-France
49.3474706445,2.59996403152,Saint-Martin-Longueau,Oise,Hauts-de-France
49.6166715837,1.92159084424,Saint-Maur,Oise,Hauts-de-France
49.224445885,2.45930498428,Saint-Maximin,Oise,Hauts-de-France
49.5333363606,2.00249119554,Saint-Omer-en-Chaussée,Oise,Hauts-de-France
49.4277052907,1.98675158982,Saint-Paul,Oise,Hauts-de-France
49.4227812737,1.74067082162,Saint-Pierre-es-Champs,Oise,Hauts-de-France
49.4314595152,3.08507355061,Saint-Pierre-lès-Bitry,Oise,Hauts-de-France
49.5201563268,1.7479039158,Saint-Quentin-des-Prés,Oise,Hauts-de-France
49.4703008041,2.42414502443,Saint-Remy-en-l'Eau,Oise,Hauts-de-France
49.5932820021,1.73960582864,Saint-Samson-la-Poterie,Oise,Hauts-de-France
49.3285204781,2.80616373785,Saint-Sauveur,Oise,Hauts-de-France
49.3492908609,2.12271497289,Saint-Sulpice,Oise,Hauts-de-France
49.6940947082,1.82443104222,Saint-Thibault,Oise,Hauts-de-France
49.2964793242,2.74465320657,Saint-Vaast-de-Longmont,Oise,Hauts-de-France
49.2767877481,2.39991208976,Saint-Vaast-lès-Mello,Oise,Hauts-de-France
49.7249107248,1.72911335468,Saint-Valery,Oise,Hauts-de-France
49.5876754737,3.04632508396,Salency,Oise,Hauts-de-France
49.6808539591,1.87577061583,Sarcus,Oise,Hauts-de-France
49.680399425,1.92482666497,Sarnois,Oise,Hauts-de-France
49.6307458971,2.13635146653,Le Saulchoy,Oise,Hauts-de-France
49.4627452726,1.95763828893,Savignies,Oise,Hauts-de-France
49.5526800369,3.00054707507,Sempigny,Oise,Hauts-de-France
49.4824791427,1.8336835055,Senantes,Oise,Hauts-de-France
49.2118455897,2.58570626014,Senlis,Oise,Hauts-de-France
49.2603954952,2.01352308101,Senots,Oise,Hauts-de-France
49.1909346161,1.82734336167,Serans,Oise,Hauts-de-France
49.6352843192,2.43516839817,Sérévillers,Oise,Hauts-de-France
49.3615071345,1.79376324721,Sérifontaine,Oise,Hauts-de-France
49.6168772777,2.95323666872,Sermaize,Oise,Hauts-de-France
49.2584848304,2.86028691199,Séry-Magneval,Oise,Hauts-de-France
49.1084845139,2.78729008831,Silly-le-Long,Oise,Hauts-de-France
49.3175765383,2.15326097758,Silly-Tillard,Oise,Hauts-de-France
49.6978592083,2.88427490672,Solente,Oise,Hauts-de-France
49.6749063836,2.00347221953,Sommereux,Oise,Hauts-de-France
49.5626808865,1.85253851049,Songeons,Oise,Hauts-de-France
49.5582968682,1.77942067528,Sully,Oise,Hauts-de-France
49.582856711,2.93918164919,Suzoy,Oise,Hauts-de-France
49.3892320184,1.75051136418,Talmontiers,Oise,Hauts-de-France
49.6347175976,2.36247535718,Tartigny,Oise,Hauts-de-France
49.4231387844,2.15300884654,Therdonne,Oise,Hauts-de-France
49.6034358445,1.8937457326,Thérines,Oise,Hauts-de-France
49.3092311857,1.90187779485,Thibivillers,Oise,Hauts-de-France
49.1536648574,2.57819751248,Thiers-sur-Thève,Oise,Hauts-de-France
49.5596026493,2.86659655683,Thiescourt,Oise,Hauts-de-France
49.6347803075,1.94612857854,Thieuloy-Saint-Antoine,Oise,Hauts-de-France
49.5437985165,2.30999977831,Thieux,Oise,Hauts-de-France
49.245997329,2.42786495364,Thiverny,Oise,Hauts-de-France
49.4793368724,2.88124505032,Thourotte,Oise,Hauts-de-France
49.1516839082,3.02876069607,Thury-en-Valois,Oise,Hauts-de-France
49.3584817285,2.32859309927,Thury-sous-Clermont,Oise,Hauts-de-France
49.4644718487,2.11782914141,Tillé,Oise,Hauts-de-France
49.2202049953,1.94208573805,Tourly,Oise,Hauts-de-France
49.469047669,3.00367907538,Tracy-le-Mont,Oise,Hauts-de-France
49.469047669,3.00367907538,Tracy-le-Mont,Oise,Hauts-de-France
49.4907973534,3.01394376369,Tracy-le-Val,Oise,Hauts-de-France
49.5631454489,2.58460217686,Tricot,Oise,Hauts-de-France
49.2868018979,1.81392681407,Trie-Château,Oise,Hauts-de-France
49.2858970695,1.84203331226,Trie-la-Ville,Oise,Hauts-de-France
49.4839349109,2.05750411907,Troissereux,Oise,Hauts-de-France
49.3995937676,2.96594779621,Trosly-Breuil,Oise,Hauts-de-France
49.6035801576,2.24854174337,Troussencourt,Oise,Hauts-de-France
49.3821112605,1.9561782833,Troussures,Oise,Hauts-de-France
49.2396223945,2.78712488353,Trumilly,Oise,Hauts-de-France
49.2743733295,2.27563757505,Ully-Saint-Georges,Oise,Hauts-de-France
49.3067997145,2.05433922137,Valdampierre,Oise,Hauts-de-France
49.4852062948,2.43655225362,Valescourt,Oise,Hauts-de-France
49.5083038228,2.79666827304,Vandélicourt,Oise,Hauts-de-France
49.5566902552,3.07817073988,Varesnes,Oise,Hauts-de-France
49.0940200918,3.0480173997,Varinfroy,Oise,Hauts-de-France
49.5858402656,2.96793055954,Vauchelles,Oise,Hauts-de-France
49.2291351959,3.01623561024,Vauciennes,Oise,Hauts-de-France
49.2291987469,1.76107824427,Vaudancourt,Oise,Hauts-de-France
49.3425632763,1.86578114721,Le Vaumain,Oise,Hauts-de-France
49.2399086091,2.98230232507,Vaumoise,Oise,Hauts-de-France
49.3812218518,1.91494553081,Le Vauroux,Oise,Hauts-de-France
49.4733673509,2.18849314931,Velennes,Oise,Hauts-de-France
49.6103570649,2.29253043617,Vendeuil-Caply,Oise,Hauts-de-France
49.4195417844,2.78373972195,Venette,Oise,Hauts-de-France
49.1055721825,2.67260382684,Ver-sur-Launette,Oise,Hauts-de-France
49.3057654461,2.73302583276,Verberie,Oise,Hauts-de-France
49.5067320831,2.08154719995,Verderel-lès-Sauqueuse,Oise,Hauts-de-France
49.5067320831,2.08154719995,Verderel-lès-Sauqueuse,Oise,Hauts-de-France
49.3288283373,2.49160157922,Verderonne,Oise,Hauts-de-France
49.2729920918,2.53462190972,Verneuil-en-Halatte,Oise,Hauts-de-France
49.1606951564,2.78351758115,Versigny,Oise,Hauts-de-France
49.256896611,3.00864189174,Vez,Oise,Hauts-de-France
49.6092660128,2.12817479204,Viefvillers,Oise,Hauts-de-France
49.3844925116,2.92575839247,Vieux-Moulin,Oise,Hauts-de-France
49.496646661,2.77690716811,Vignemont,Oise,Hauts-de-France
49.5568331597,2.93397641263,Ville,Oise,Hauts-de-France
49.4826856803,1.87278558201,Villembray,Oise,Hauts-de-France
49.2334293804,2.07366432947,Villeneuve-les-Sablons,Oise,Hauts-de-France
49.1601844737,3.0611547211,La Villeneuve-sous-Thury,Oise,Hauts-de-France
49.2751399266,2.67989844537,Villeneuve-sur-Verberie,Oise,Hauts-de-France
49.4030125375,1.95463003144,Villers-Saint-Barthélemy,Oise,Hauts-de-France
49.260726193,2.63465752752,Villers-Saint-Frambourg,Oise,Hauts-de-France
49.14033599,2.90001405815,Villers-Saint-Genest,Oise,Hauts-de-France
49.2881764019,2.49334191961,Villers-Saint-Paul,Oise,Hauts-de-France
49.3689508807,2.20925215873,Villers-Saint-Sépulcre,Oise,Hauts-de-France
49.2175345324,2.38499254783,Villers-sous-Saint-Leu,Oise,Hauts-de-France
49.4762316159,1.79239140234,Villers-sur-Auchy,Oise,Hauts-de-France
49.5340978848,1.96061918501,Villers-sur-Bonnières,Oise,Hauts-de-France
49.4863336578,2.8047419383,Villers-sur-Coudun,Oise,Hauts-de-France
49.3139532792,1.81713750407,Villers-sur-Trie,Oise,Hauts-de-France
49.5743549353,1.7287833977,Villers-Vermont,Oise,Hauts-de-France
49.6423565019,2.22866493678,Villers-Vicomte,Oise,Hauts-de-France
49.6864956183,3.11192493316,Villeselve,Oise,Hauts-de-France
49.3451558969,2.01028324287,Villotran,Oise,Hauts-de-France
49.2047770407,2.50069915861,Vineuil-Saint-Firmin,Oise,Hauts-de-France
